COMID,frac_1,frac_5,frac_6,frac_8,frac_10,frac_14,frac_15,frac_16,frac_17,frac_18,frac_19,majority
71029857,0.5860185716938782,0.0,0.0,0.0,0.09634645736166367,0.0,0.0,0.20416172706787808,0.11347324387658014,0.0,0.0,1
71029863,0.5659814566288928,0.0,0.0,0.4340185433711073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
71029879,0.07687407949170161,0.0,0.0,0.47828887526798036,0.17811794200190673,0.0,0.26671910323841136,0.0,0.0,0.0,0.0,8
71029924,0.8453125643026757,0.0,0.0,0.0,0.1546874356973244,0.0,0.0,0.0,0.0,0.0,0.0,1
71029930,0.1734140934172945,0.0,0.0,0.7474381228591237,0.07914778372358179,0.0,0.0,0.0,0.0,0.0,0.0,8
71029963,0.6926535512463887,0.0,0.0,0.0,0.0702903086551246,0.0,0.0,0.23705614009848666,0.0,0.0,0.0,1
71029992,0.6743055390038026,0.0,0.0,0.0,0.0936531978380453,0.0,0.0,0.23204126315815202,0.0,0.0,0.0,1
71030026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
71030034,0.4635229879134958,0.0,0.0,0.0,0.0911741735146936,0.0,0.0,0.44530283857181063,0.0,0.0,0.0,1
71030035,0.4628682692673467,0.0,0.0,0.0,0.2490862168972344,0.0,0.0,0.288045513835419,0.0,0.0,0.0,1
71030057,0.692534903725097,0.0,0.0,0.0,0.3074650962749031,0.0,0.0,0.0,0.0,0.0,0.0,1
71030071,0.65392173777172,0.0,0.0,0.0,0.06243976776096437,0.0,0.0,0.2836384944673156,0.0,0.0,0.0,1
71030100,0.5789099360988559,0.0,0.0,0.0,0.0968765880185225,0.0,0.0,0.32421347588262156,0.0,0.0,0.0,1
71030156,0.6719003070579095,0.0,0.05850319784481583,0.2695964950972748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
71030177,0.550090125707965,0.0,0.0,0.07887681616087756,0.0728322565380904,0.0,0.0,0.29820080159306706,0.0,0.0,0.0,1
71030189,0.0,0.0,0.0,0.30924737968794314,0.38507216757418505,0.0,0.14587628440781514,0.0,0.15980416833005676,0.0,0.0,10
71030191,0.9231369827896985,0.0,0.0,0.0,0.0768630172103015,0.0,0.0,0.0,0.0,0.0,0.0,1
71030202,0.12277782903289312,0.0,0.0,0.48053889282050866,0.10295683081497599,0.0,0.29372644733162223,0.0,0.0,0.0,0.0,8
71030231,0.5797702724357481,0.0,0.0,0.0,0.0728650240507464,0.0,0.0,0.34736470351350557,0.0,0.0,0.0,1
71030243,0.7032918140018228,0.0,0.0,0.0,0.1676334298324848,0.0,0.0,0.12907475616569242,0.0,0.0,0.0,1
71030265,0.0,0.0,0.0,0.822034379192111,0.17796562080788908,0.0,0.0,0.0,0.0,0.0,0.0,8
71030270,0.48722695310549424,0.0,0.0,0.0,0.09172942980537609,0.0,0.0,0.42104361708912974,0.0,0.0,0.0,1
71030287,0.7142675926031278,0.0,0.0,0.0,0.06524517661202978,0.0,0.0,0.22048723078484256,0.0,0.0,0.0,1
71030292,0.6544037692951287,0.0,0.0,0.25378402400152655,0.09181220670334475,0.0,0.0,0.0,0.0,0.0,0.0,1
71030302,0.7115843131539211,0.0,0.0,0.0,0.0648145416547986,0.0,0.0,0.22360114519128033,0.0,0.0,0.0,1
71030308,0.4368511310020898,0.0,0.0,0.0,0.12219641517041972,0.0,0.0,0.4409524538274905,0.0,0.0,0.0,16
71030313,0.0,0.0,0.0,0.31252561268795576,0.4414978458350381,0.0,0.24597654147700612,0.0,0.0,0.0,0.0,10
71030314,0.0,0.0,0.0,0.4371803248806269,0.4888804946049899,0.0,0.07393918051438317,0.0,0.0,0.0,0.0,10
71030390,0.5394937374681974,0.0,0.0,0.0,0.083375694193992,0.0,0.0,0.3771305683378106,0.0,0.0,0.0,1
71030418,0.368349672810904,0.0,0.0,0.0,0.09301170558722696,0.0,0.0,0.538638621601869,0.0,0.0,0.0,16
71030428,0.21798168594053577,0.0,0.0,0.7820183140594642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
71030431,0.638227536054369,0.0,0.0,0.06964822265044622,0.11670683241215665,0.0,0.0,0.17541740888302804,0.0,0.0,0.0,1
71030460,0.8312230050276183,0.0,0.0,0.08426037043831368,0.08451662453406815,0.0,0.0,0.0,0.0,0.0,0.0,1
71030474,0.6057442554135246,0.0,0.0,0.0,0.07891512735130185,0.0,0.0,0.3153406172351735,0.0,0.0,0.0,1
71030527,0.4478429137766025,0.0,0.0,0.0,0.07684990999973618,0.0,0.0,0.4753071762236613,0.0,0.0,0.0,16
71030563,0.4163553275921831,0.0,0.0,0.0,0.2304164718890139,0.0,0.0,0.353228200518803,0.0,0.0,0.0,1
71030588,0.36030183453182124,0.0,0.0,0.6396981654681788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
71030626,0.47493669143913725,0.0,0.0,0.0,0.12821985531395383,0.0,0.0,0.39684345324690895,0.0,0.0,0.0,1
71030660,0.3861847938387308,0.0,0.0,0.539505405581883,0.07430980057938628,0.0,0.0,0.0,0.0,0.0,0.0,8
71030690,0.4842914497036218,0.0,0.0,0.05803628763421647,0.2126059138994151,0.0,0.0,0.2450663487627466,0.0,0.0,0.0,1
71030703,0.1777256177897373,0.0,0.0,0.6604892950551078,0.16178508715515497,0.0,0.0,0.0,0.0,0.0,0.0,8
71030716,0.0,0.0,0.0,0.5863399434865623,0.25960494691772984,0.0,0.15405510959570778,0.0,0.0,0.0,0.0,8
71030717,0.28163899096249007,0.0,0.0,0.0,0.10364054188641551,0.0,0.0,0.514305977932083,0.10041448921901146,0.0,0.0,16
71030749,0.0,0.0,0.0,0.10474360943534473,0.3762779558366672,0.0,0.39851774924560285,0.0,0.12046068548238523,0.0,0.0,15
71030774,0.7881090529621494,0.0,0.0,0.0,0.0,0.0,0.0,0.21189094703785066,0.0,0.0,0.0,1
71030784,0.6964453289285062,0.0,0.0,0.05265794701448403,0.0718462664536141,0.0,0.0,0.17905045760339564,0.0,0.0,0.0,1
71030831,0.3065499635288186,0.0,0.0,0.6934500364711814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
71030835,0.3736346541011785,0.0,0.0,0.16701872661414263,0.08441978626819749,0.0,0.0,0.37492683301648144,0.0,0.0,0.0,16
71030838,0.49722343904681765,0.0,0.0,0.0,0.0,0.0,0.0,0.43047341767079983,0.0,0.0,0.0723031432823825,1
71030896,0.4709841050699014,0.0,0.0,0.0895905641601556,0.16487414060023112,0.0,0.0,0.2745511901697119,0.0,0.0,0.0,1
71030906,0.421817437513318,0.0,0.0,0.43513247524681253,0.14305008723986942,0.0,0.0,0.0,0.0,0.0,0.0,8
71030944,0.3430672919216967,0.0,0.0,0.0,0.10106418569653727,0.0,0.0,0.555868522381766,0.0,0.0,0.0,16
71030950,0.4815417955194658,0.0,0.0,0.0,0.20452302838094555,0.0,0.0,0.3139351760995886,0.0,0.0,0.0,1
71031068,0.16842798565290917,0.0,0.0,0.43331118687165643,0.318617509639405,0.0,0.0796433178360294,0.0,0.0,0.0,0.0,8
71031077,0.7214077928700805,0.0,0.0,0.2785922071299195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
71031094,0.5638603259657662,0.0,0.0,0.0,0.0,0.0,0.0,0.4361396740342337,0.0,0.0,0.0,1
71031120,0.7583393986392316,0.0,0.0,0.0,0.0,0.0,0.0,0.24166060136076845,0.0,0.0,0.0,1
71031130,0.1765762672708777,0.0,0.0,0.673837221548109,0.14958651118101335,0.0,0.0,0.0,0.0,0.0,0.0,8
71031155,0.0,0.0,0.0,0.3794615354042244,0.2289570265321725,0.0,0.39158143806360296,0.0,0.0,0.0,0.0,15
71031177,0.35897219471309794,0.0,0.0,0.0,0.09308982701346334,0.0,0.0,0.4014140993056679,0.0,0.14652387896777072,0.0,16
71031181,0.454885159464671,0.0,0.0,0.33374122904710657,0.21137361148822237,0.0,0.0,0.0,0.0,0.0,0.0,1
71031215,0.0,0.0,0.0,0.20353726034640093,0.3838363902912811,0.0,0.2626822187327472,0.0,0.0868892491176866,0.06305488151188408,0.0,10
71031267,0.0,0.0,0.0,0.3639659032146919,0.21810461428499034,0.0,0.41792948250031775,0.0,0.0,0.0,0.0,15
71031276,0.0,0.0,0.0,0.2744141932002652,0.2679038201869675,0.0,0.3976841187264538,0.0,0.0,0.05999786788631352,0.0,15
71031279,0.5076902972998486,0.0,0.0,0.37906205002852206,0.11324765267162938,0.0,0.0,0.0,0.0,0.0,0.0,1
71031296,0.46182017854140894,0.0,0.0,0.0,0.08685938041700703,0.0,0.0,0.4513204410415841,0.0,0.0,0.0,1
71031303,0.0,0.0,0.0,0.5287454827519488,0.30195894730588163,0.0,0.16929556994216974,0.0,0.0,0.0,0.0,8
71031359,0.40398104547205305,0.0,0.0,0.0,0.0,0.0,0.0,0.5250048681159282,0.0,0.0,0.07101408641201877,16
71031397,0.6206767357864035,0.0,0.0,0.0,0.06704343139920002,0.0,0.0,0.3122798328143965,0.0,0.0,0.0,1
71031414,0.0,0.0,0.0,0.3613075507205979,0.3174600917213524,0.0,0.3212323575580497,0.0,0.0,0.0,0.0,8
71031429,0.26822470975903107,0.0,0.0,0.0,0.08832415530095471,0.0,0.0,0.6434511349400142,0.0,0.0,0.0,16
71031431,0.15862634293422134,0.0,0.0,0.47395216294519277,0.2892786923447405,0.0,0.07814280177584536,0.0,0.0,0.0,0.0,8
71031478,0.8057319314489001,0.0,0.0,0.11759907418785882,0.07666899436324104,0.0,0.0,0.0,0.0,0.0,0.0,1
71031489,0.6805689767875557,0.0,0.0,0.0,0.06866747681328539,0.0,0.0,0.25076354639915893,0.0,0.0,0.0,1
71031502,0.24275823720417108,0.0,0.0,0.0,0.0804679338550459,0.0,0.0,0.6767738289407831,0.0,0.0,0.0,16
71031503,0.41158090496398825,0.0,0.0,0.0,0.0,0.0,0.0,0.5884190950360119,0.0,0.0,0.0,16
71031506,0.430779535480201,0.0,0.0,0.0,0.08774307617524578,0.0,0.0,0.4814773883445532,0.0,0.0,0.0,16
71031524,0.4425731546155741,0.0,0.05641772486864163,0.5010091205157843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
71031528,0.1654877319803586,0.0,0.0,0.3187710009977981,0.1204642523219913,0.0,0.395277014699852,0.0,0.0,0.0,0.0,15
71031529,0.2710937732515559,0.0,0.0,0.0,0.0,0.0,0.0,0.7289062267484441,0.0,0.0,0.0,16
71031561,0.24815389204386346,0.0,0.0,0.0,0.09748830696236818,0.0,0.0,0.6543578009937684,0.0,0.0,0.0,16
71031569,0.4318321126797936,0.0,0.0,0.05763010732182325,0.08723204943360768,0.0,0.0,0.4233057305647754,0.0,0.0,0.0,1
71031594,0.4482681403305855,0.0,0.0,0.0,0.0,0.0,0.0,0.5517318596694145,0.0,0.0,0.0,16
71031611,0.7145442401853133,0.0,0.0,0.2854557598146867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
71031640,0.0,0.0,0.0,0.24539390498372637,0.3761237244605697,0.0,0.37848237055570394,0.0,0.0,0.0,0.0,15
71031642,0.17253046072262945,0.0,0.0,0.0,0.12969189124598116,0.0,0.0,0.6977776480313894,0.0,0.0,0.0,16
71031643,0.28146412549679833,0.0,0.0,0.0,0.055688535507655255,0.0,0.0,0.5400490799395691,0.0,0.0,0.12279825905597742,16
71031654,0.4622231808225994,0.0,0.0,0.08863330995961333,0.13553741094234792,0.0,0.0,0.3136060982754394,0.0,0.0,0.0,1
71031687,0.15472817070867473,0.0,0.0,0.0,0.07894432638918657,0.0,0.0,0.7663275029021387,0.0,0.0,0.0,16
71031719,0.2490501933537243,0.0,0.0,0.0,0.10254629662384743,0.0,0.0,0.6484035100224282,0.0,0.0,0.0,16
71031739,0.7397128740001286,0.0,0.0,0.20015076400165518,0.060136361998216155,0.0,0.0,0.0,0.0,0.0,0.0,1
71031769,0.5412452461364773,0.0,0.0,0.0864859432230222,0.14189392121019515,0.0,0.0,0.23037488943030532,0.0,0.0,0.0,1
71031785,0.915634845451239,0.0,0.0,0.0843651545487611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
71031838,0.22789335154530904,0.0,0.0,0.07255330703174354,0.1552136051192956,0.0,0.0,0.5443397363036518,0.0,0.0,0.0,16
71031849,0.20668891624343771,0.0,0.0,0.0,0.09679923848488947,0.0,0.0,0.6965118452716729,0.0,0.0,0.0,16
71031850,0.2886556980993856,0.0,0.0,0.0,0.07540154035527812,0.0,0.0,0.5135175806610422,0.0,0.0,0.12242518088429408,16
71031855,0.7954838700273039,0.0,0.0,0.0,0.20451612997269616,0.0,0.0,0.0,0.0,0.0,0.0,1
71031856,0.7858683212765608,0.0,0.0,0.0,0.10162431099963326,0.0,0.0,0.11250736772380591,0.0,0.0,0.0,1
71031863,0.6260481752133983,0.0,0.0,0.37395182478660166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
71031870,0.545209292472562,0.0,0.0,0.0,0.10779346566098064,0.0,0.0,0.3469972418664573,0.0,0.0,0.0,1
71031893,0.4795848532063729,0.0,0.0,0.0,0.0,0.0,0.0,0.4149038936395076,0.0,0.0,0.10551125315411947,1
71031911,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
71031922,0.2928130649506681,0.0,0.0,0.0,0.11885372920217513,0.0,0.0,0.5883332058471568,0.0,0.0,0.0,16
71031931,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15
71031965,0.23789183099990466,0.0,0.0,0.4678669607239496,0.0938125618845332,0.0,0.2004286463916126,0.0,0.0,0.0,0.0,8
71031968,0.36736175979271646,0.0,0.0,0.059412390430963274,0.1957365365703538,0.0,0.0,0.3774893132059665,0.0,0.0,0.0,16
71031975,0.5169869331481137,0.0,0.0,0.4070758514960637,0.0759372153558225,0.0,0.0,0.0,0.0,0.0,0.0,1
71031986,0.5466003876370173,0.0,0.0,0.08048374167917055,0.1150136058932906,0.0,0.0,0.2579022647905215,0.0,0.0,0.0,1
71032024,0.4823798275505352,0.0,0.08673433509615336,0.4308858373533115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
71032048,0.4995152875983546,0.0,0.0,0.5004847124016454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
71032073,0.3887168911872773,0.0,0.0,0.0,0.07740097651272705,0.0,0.0,0.5338821322999956,0.0,0.0,0.0,16
71032089,0.0,0.0,0.0,0.171477600114396,0.11757248084812824,0.0,0.7109499190374757,0.0,0.0,0.0,0.0,15
71032090,0.5691273963149438,0.0,0.0,0.0,0.07871389952505305,0.0,0.0,0.3521587041600032,0.0,0.0,0.0,1
71032095,0.0,0.0,0.0,0.07870973018389796,0.0,0.0,0.9212902698161021,0.0,0.0,0.0,0.0,15
71032102,0.46763188678224604,0.0,0.0,0.0,0.0729855438408185,0.0,0.0,0.45938256937693545,0.0,0.0,0.0,1
71032106,0.1317568692371326,0.0,0.0,0.0,0.0,0.0,0.0,0.6152570145119586,0.0,0.0,0.25298611625090883,16
71032109,0.31957704861176695,0.0,0.11902898828914253,0.43664188570294965,0.0,0.0,0.12475207739614094,0.0,0.0,0.0,0.0,8
71032117,0.33397640046395655,0.0,0.0,0.16086565823039378,0.19333183141165003,0.0,0.0,0.3118261098939996,0.0,0.0,0.0,1
71032185,0.16052438080426484,0.0,0.0,0.0,0.0,0.0,0.0,0.4744962233328686,0.0,0.10312003636778792,0.2618593594950786,16
71032200,0.0,0.0,0.0,0.05584309793388575,0.05345355323646729,0.0,0.8320452578252984,0.0,0.0,0.05865809100434867,0.0,15
71032217,0.308134458227644,0.0,0.0,0.0,0.15744365143472774,0.0,0.0,0.47396015883396386,0.0,0.0,0.06046173150366437,16
71032233,0.28193879366427516,0.0,0.0,0.0,0.07336132316430118,0.0,0.0,0.6446998831714236,0.0,0.0,0.0,16
71032259,0.7202470790542158,0.0,0.0,0.0,0.27975292094578424,0.0,0.0,0.0,0.0,0.0,0.0,1
71032265,0.6058364811919175,0.0,0.0,0.3941635188080826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
71032269,0.18381942735213147,0.0,0.0,0.0,0.07612532307852989,0.0,0.0,0.7400552495693387,0.0,0.0,0.0,16
71032287,0.33774242627574896,0.0,0.0,0.0,0.1591250430927566,0.0,0.0,0.5031325306314944,0.0,0.0,0.0,16
71032292,0.10471626885837208,0.0,0.0,0.0,0.07050975006184074,0.0,0.0,0.7423456958908555,0.0,0.0,0.0824282851889317,16
71032377,0.0,0.0,0.0,0.09551942693676084,0.0,0.0,0.9044805730632393,0.0,0.0,0.0,0.0,15
71032379,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15
71032380,0.5001559048923788,0.0,0.0,0.12763496604794256,0.30258638873717764,0.0,0.0,0.06962274032250104,0.0,0.0,0.0,1
71032409,0.2265943940887421,0.0,0.0,0.06327762708778739,0.11588378922823997,0.0,0.0,0.5942441895952304,0.0,0.0,0.0,16
71032422,0.22505028645017736,0.0,0.0,0.0,0.11198748568103113,0.0,0.0,0.6629622278687914,0.0,0.0,0.0,16
71032440,0.3525590694876872,0.0,0.0,0.0,0.06632403728418101,0.0,0.0,0.4778606978657711,0.0,0.0,0.1032561953623606,16
71032455,0.6789519074040555,0.0,0.0,0.08767786371802941,0.233370228877915,0.0,0.0,0.0,0.0,0.0,0.0,1
71032479,0.14738149847294413,0.0,0.1088823802928384,0.4333531356176214,0.0,0.0,0.31038298561659616,0.0,0.0,0.0,0.0,8
71032486,0.26339145284084087,0.0,0.0,0.3776100204894426,0.055437057616318536,0.0,0.30356146905339804,0.0,0.0,0.0,0.0,8
71032492,0.4141479330101162,0.0,0.18437704903317484,0.4014750179567089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
71032531,0.526402190093374,0.0,0.0,0.36951468934901605,0.10408312055760995,0.0,0.0,0.0,0.0,0.0,0.0,1
71032535,0.4663604031492519,0.0,0.0,0.27310088221916645,0.26053871463158157,0.0,0.0,0.0,0.0,0.0,0.0,1
71032574,0.21395724825565968,0.0,0.0,0.0,0.08864212370682018,0.0,0.0,0.6974006280375202,0.0,0.0,0.0,16
71032580,0.21550102439175617,0.0,0.0,0.08724209355087964,0.1478730536232045,0.0,0.0,0.5493838284341596,0.0,0.0,0.0,16
71032602,0.2182773614742674,0.0,0.0,0.10140274753931561,0.23776964707661388,0.0,0.0,0.4425502439098031,0.0,0.0,0.0,16
71032618,0.5272624451577935,0.0,0.0,0.28200648715708976,0.13814437375010982,0.05258669393500689,0.0,0.0,0.0,0.0,0.0,1
71032632,0.5889822866785942,0.0,0.0,0.23010643264629013,0.1809112806751157,0.0,0.0,0.0,0.0,0.0,0.0,1
71032649,0.0,0.0,0.0,0.09954904838269087,0.0,0.0,0.8438081241257275,0.0,0.056642827491581595,0.0,0.0,15
71032673,0.11023388903417541,0.0,0.0,0.3182406386584912,0.07147857437152608,0.0,0.5000468979358073,0.0,0.0,0.0,0.0,15
71032682,0.6256965930019202,0.0,0.0,0.1876578469109438,0.12334146097442336,0.0,0.0,0.06330409911271276,0.0,0.0,0.0,1
71032683,0.2532516109790649,0.0,0.0,0.07366216121419186,0.2821994501253272,0.0,0.0,0.3908867776814161,0.0,0.0,0.0,16
71032795,0.26930245177100054,0.0,0.07986865980827068,0.5888344120716832,0.061994476349045535,0.0,0.0,0.0,0.0,0.0,0.0,8
71032802,0.4205852201430768,0.0,0.0,0.07249962618656018,0.23918053654166618,0.0,0.0,0.2677346171286968,0.0,0.0,0.0,1
71032804,0.0,0.0,0.0,0.07026820264385236,0.0,0.0,0.9297317973561476,0.0,0.0,0.0,0.0,15
71032823,0.2277791148500576,0.0,0.0,0.2711747739115104,0.1829435232492156,0.0,0.3181025879892164,0.0,0.0,0.0,0.0,15
71032838,0.5224904471000692,0.0,0.0,0.053438281248976656,0.15847622840258108,0.0,0.0,0.26559504324837296,0.0,0.0,0.0,1
71032842,0.0,0.0,0.0,0.0,0.0,0.0,0.8933927536847612,0.0,0.10660724631523881,0.0,0.0,15
71032859,0.3602619124937697,0.0,0.0,0.30412475885259105,0.2748696630114076,0.06074366564223176,0.0,0.0,0.0,0.0,0.0,1
71032896,0.18228458732734462,0.0,0.0912263088520505,0.6457735015144065,0.08071560230619843,0.0,0.0,0.0,0.0,0.0,0.0,8
71032903,0.0681632795002463,0.0,0.0,0.15508540586423483,0.0,0.0,0.7767513146355189,0.0,0.0,0.0,0.0,15
71032914,0.5501566854122475,0.0,0.0,0.3390285625683336,0.11081475201941893,0.0,0.0,0.0,0.0,0.0,0.0,1
71032972,0.1935256182634069,0.0,0.09045690207407826,0.5512407790137028,0.11035515449213008,0.0544215461566819,0.0,0.0,0.0,0.0,0.0,8
71032973,0.788399191226084,0.0,0.0,0.0690747949767574,0.08627108224579855,0.0,0.0,0.05625493155136007,0.0,0.0,0.0,1
71033026,0.44003331853407673,0.0,0.0,0.3659962288070062,0.193970452658917,0.0,0.0,0.0,0.0,0.0,0.0,1
71033035,0.0,0.0,0.0,0.45295499235004494,0.0,0.0,0.5470450076499551,0.0,0.0,0.0,0.0,15
71033120,0.7810327184457649,0.0,0.0,0.12820246416099204,0.09076481739324296,0.0,0.0,0.0,0.0,0.0,0.0,1
71033126,0.0,0.0,0.0,0.0,0.0,0.0,0.9251049798912541,0.0,0.07489502010874592,0.0,0.0,15
71033183,0.0,0.0,0.0,0.0,0.0,0.0,0.8377615169140589,0.0,0.09454685915047151,0.06769162393546965,0.0,15
71033247,0.0,0.0,0.0,0.11555662934365044,0.0,0.0,0.8270204967123019,0.0,0.057422873944047645,0.0,0.0,15
71033313,0.0,0.0,0.0,0.12162112368888839,0.0,0.0,0.8783788763111117,0.0,0.0,0.0,0.0,15
71033318,0.0,0.0,0.0,0.07688398457457095,0.0,0.0,0.9231160154254291,0.0,0.0,0.0,0.0,15
71033334,0.47246332254998213,0.0,0.0,0.3300971051309473,0.08003770619126761,0.11740186612780289,0.0,0.0,0.0,0.0,0.0,1
71033362,0.13207932037608328,0.0,0.0,0.38140482717539,0.0,0.08048454656155223,0.4060313058869745,0.0,0.0,0.0,0.0,15
71033367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15
71034975,0.0,0.0,0.0,0.08762644977110395,0.23968824222175453,0.0,0.590832310253601,0.0,0.08185299775354063,0.0,0.0,15
71035002,0.0,0.0,0.0,0.19529907299545624,0.4257665328297978,0.0,0.378934394174746,0.0,0.0,0.0,0.0,10
71035044,0.0,0.0,0.0,0.25742786263623774,0.4880722760140168,0.0,0.25449986134974545,0.0,0.0,0.0,0.0,10
71035105,0.0,0.0,0.0,0.6236394050914439,0.37636059490855617,0.0,0.0,0.0,0.0,0.0,0.0,8
71035129,0.10378733129673279,0.0,0.0,0.6641924826572174,0.23202018604604974,0.0,0.0,0.0,0.0,0.0,0.0,8
71035166,0.09878283831069382,0.0,0.0,0.7010021001617958,0.2002150615275104,0.0,0.0,0.0,0.0,0.0,0.0,8
71035238,0.5696155409555819,0.0,0.0,0.06261649498460102,0.10784123165679256,0.0,0.0,0.25992673240302455,0.0,0.0,0.0,1
71035289,0.5780277510251335,0.0,0.0,0.23609669028084224,0.10944105697793302,0.0,0.0,0.07643450171609129,0.0,0.0,0.0,1
71035337,0.6448069539257438,0.0,0.0,0.07909880617363452,0.07159712469491039,0.0,0.0,0.20449711520571123,0.0,0.0,0.0,1
71035349,0.0,0.0,0.0,0.11137964340095326,0.4282074958000383,0.0,0.46041286079900856,0.0,0.0,0.0,0.0,15
71035360,0.7255515021524657,0.0,0.0,0.054860123010787666,0.13211431166268833,0.0,0.0,0.08747406317405844,0.0,0.0,0.0,1
71035362,0.33903781164634283,0.0,0.0,0.4927505930311084,0.1682115953225487,0.0,0.0,0.0,0.0,0.0,0.0,8
71035480,0.5074436619842745,0.0,0.0,0.09935159640715958,0.21585463508725786,0.0,0.0,0.1773501065213081,0.0,0.0,0.0,1
71035677,0.7311152581371967,0.0,0.0,0.08777343659935402,0.11838143608222843,0.0,0.0,0.06272986918122088,0.0,0.0,0.0,1
71035692,0.5232161106101654,0.0,0.0,0.0794385127417089,0.13355160377627984,0.0,0.0,0.26379377287184586,0.0,0.0,0.0,1
71035771,0.6588743250813213,0.0,0.0,0.06958775631149232,0.10711801359734534,0.0,0.0,0.16441990500984105,0.0,0.0,0.0,1
71035810,0.0,0.0,0.0,0.4404942117162642,0.4282849893319558,0.0,0.1312207989517801,0.0,0.0,0.0,0.0,8
71035831,0.12194706929988511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8780529307001148,0.0,18
71035895,0.6674051249097599,0.0,0.0,0.057998454848197344,0.09810591382105292,0.0,0.0,0.17649050642098993,0.0,0.0,0.0,1
71035930,0.0,0.0,0.0,0.3626140265099851,0.35257024418894767,0.0,0.2848157293010673,0.0,0.0,0.0,0.0,8
71035946,0.6009383713805136,0.0,0.0,0.0,0.07325512083751129,0.0,0.0,0.1075481134774733,0.0,0.21825839430450183,0.0,1
71035979,0.6084523676446532,0.0,0.0,0.0,0.06299941647463618,0.0,0.0,0.16797306698085987,0.0,0.1605751488998508,0.0,1
71036085,0.14463220771671995,0.0,0.0,0.7969539283624856,0.058413863920794507,0.0,0.0,0.0,0.0,0.0,0.0,8
71036096,0.5716590104337763,0.0,0.0,0.0,0.16239807361495912,0.0,0.0,0.11824077552931729,0.0,0.14770214042194726,0.0,1
71036098,0.7650342299019324,0.0,0.0,0.060976902050318395,0.07212270288822888,0.0,0.0,0.10186616515952031,0.0,0.0,0.0,1
71036132,0.8922935327552237,0.0,0.0,0.0,0.10770646724477635,0.0,0.0,0.0,0.0,0.0,0.0,1
71036170,0.6995941895641385,0.0,0.0,0.060161433364702234,0.09183198884882335,0.0,0.0,0.14841238822233577,0.0,0.0,0.0,1
71036194,0.0,0.0,0.0,0.6651241440206836,0.3348758559793163,0.0,0.0,0.0,0.0,0.0,0.0,8
71036211,0.392015303469959,0.0,0.0,0.0,0.09055022073839251,0.0,0.0,0.27638175215879196,0.0,0.2410527236328565,0.0,1
71036250,0.9399332702952469,0.0,0.0,0.06006672970475312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
71036324,0.8770299913032393,0.0,0.0,0.0,0.0,0.0,0.0,0.12297000869676075,0.0,0.0,0.0,1
71036389,0.4311040162354654,0.0,0.0,0.0,0.16294611160221364,0.0,0.0,0.4059498721623209,0.0,0.0,0.0,1
71036422,0.26355197482946596,0.0,0.0,0.6180055695982365,0.11844245557229754,0.0,0.0,0.0,0.0,0.0,0.0,8
71036466,0.8365711492295321,0.0,0.0,0.07464786770149262,0.08878098306897528,0.0,0.0,0.0,0.0,0.0,0.0,1
71037058,0.866748737487527,0.0,0.0,0.0,0.13325126251247293,0.0,0.0,0.0,0.0,0.0,0.0,1
71037075,0.8135547162756829,0.0,0.0,0.05792061113166353,0.06335076487042883,0.0,0.0,0.06517390772222485,0.0,0.0,0.0,1
71037191,0.6930216560146838,0.0,0.0,0.07813135616626012,0.07251078049451762,0.0,0.0,0.15633620732453848,0.0,0.0,0.0,1
71037229,0.1110235235886472,0.0,0.0,0.7780876486048598,0.11088882780649294,0.0,0.0,0.0,0.0,0.0,0.0,8
71037254,0.6053874165535869,0.0,0.0,0.0,0.22520726761999899,0.0,0.0,0.16940531582641408,0.0,0.0,0.0,1
71037321,0.4970020119704732,0.0,0.0,0.3524148580673428,0.15058312996218384,0.0,0.0,0.0,0.0,0.0,0.0,1
71037334,0.9322881648559962,0.0,0.0,0.0677118351440038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
71037400,0.1767096434399144,0.0,0.0,0.5321162954369326,0.291174061123153,0.0,0.0,0.0,0.0,0.0,0.0,8
