,comb_0001,comb_0002,comb_0003,comb_0004,comb_0005,comb_0006,comb_0007,comb_0008,comb_0009,comb_0010,comb_0011,comb_0012,comb_0013,comb_0014,comb_0015,comb_0016,comb_0017,comb_0018,comb_0019
71030231,0.5669684217230736,7.289999752140007e-05,0.0,0.0002187609925621,0.0210308912849496,0.0712560985772926,7.289999752140007e-05,0.0003500169880994,0.3396945774503843,0.0,0.0003354329885952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030243,0.6765024788535471,0.0,0.0,0.0,0.0145084952756614,0.1612480460637128,0.0,0.0058252381106795,0.1241581243590043,0.0,0.0177576173373947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030265,0.00213881996364,0.0,0.0128906577808588,0.0467692722049223,0.736409174481044,0.1594282662897194,0.006164467895204,0.0055562979055429,1.6299999722900003e-06,0.0306414134790959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030270,0.4613620584636552,0.0,0.0,0.0,0.047495912430049,0.0868598879576813,0.0,0.0,0.3986921262156944,0.0,0.0030265209636817,0.002563493969238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030287,0.6983282765531917,0.0,0.0,0.0,0.0204327635721173,0.0637891907860973,0.0,0.0,0.2155669240358738,0.0014332480401309,0.0004495970125887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030292,0.6356643972790205,0.0,7.91999992872e-05,0.0099685419102831,0.2465167167813495,0.0891830911973521,0.0027034509756689,0.0032211769710094,0.0001516369986352,0.0121351408907837,0.0003766469966101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030302,0.6843214142648212,0.0,0.0,0.0,0.0380497175707457,0.0623313049349695,0.0,0.0,0.2150343242255148,0.0,0.0002632390039485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030308,0.4203298521868059,4.309999827600007e-07,0.0,3.519999859200006e-05,0.0204448951822041,0.1175750672969973,3.0199998792000048e-05,0.0,0.4242760670289573,0.0068216097271356,0.0104866775805328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030313,0.0056001120560011,0.0,0.0,0.0007471960074719,0.2910562189105621,0.4111685201116852,0.0,0.2290788312907883,0.0011030520110305,0.0346748573467485,0.0265712122657121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030314,0.0012653290569398,0.0,0.0002919990131399,0.0020463760920869,0.4183632618263468,0.4678381590527172,0.0035039891576795,0.0707566991840514,0.0001651960074338,0.0354282875942729,0.0003407030153316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030390,0.5306866780613734,0.0,0.0,0.0,0.0015596820031193,0.0820146131640292,0.0,0.0,0.370974034741948,0.0,0.0147649920295299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030418,0.3577679636126856,0.0047813633155699,0.0,0.0,0.0080952325342853,0.0903397259624219,0.0,0.0,0.5231649625288876,0.0,0.012298515811702,0.0035522362344475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030428,0.2049891508199566,0.0,0.0007956480031825,0.0084669370338677,0.7354070569416282,0.0396772331587089,0.0,0.0073747750294991,0.0,0.0006005940024023,0.0026886050107544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030431,0.6328795896848163,0.0,0.0,0.0,0.0690646142374154,0.1157289023708438,0.0,0.0,0.1739475210420991,0.0068407187263712,0.0015386539384538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030460,0.8001216730012168,0.0,0.0,0.0,0.0811076548110765,0.0813543208135432,0.0,0.0,0.0255082312550823,0.0118791201187912,2.9000000290000005e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030474,0.5850469888635432,0.000101644996849,0.0,0.0,0.0038792418797435,0.0762187296372193,0.0,0.0,0.3045659565584553,0.0099026256930186,0.0202848123711708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030527,0.4301202638710824,0.004814675043332,0.0,0.0,0.0115480541039324,0.0738087006642783,0.0,0.0,0.4564976731084791,0.0112920631016285,0.009391786084526,0.002526784022741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030563,0.4011157341698751,0.0008424749772531,0.0,0.0,0.0289256152190083,0.2219826820064676,0.0,0.0,0.3402992098119213,0.0,0.0068342838154743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030588,0.3266151771612358,0.0,0.0006107639853416,0.0052175928747777,0.5798891640826601,0.0472601378657567,0.0,0.0126668596959953,0.0002793559932954,0.0142704756575085,0.0131904726834286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030626,0.4545120336360962,0.0,0.0,0.0,0.0324791932598335,0.122705758981646,0.0,0.0,0.3797771960382176,0.0105226380841811,3.18000002544e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030660,0.3510201204939074,0.0,0.0001170539878263,0.0057060844065672,0.4903798790004926,0.0675434029754861,0.0,0.0079803861700398,6.719999301120072e-05,0.0428055705482206,0.0343803024244485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030690,0.4793627233236751,0.0002455700139974,0.0,0.0,0.0574456412744015,0.2104421829952044,6.820000388740021e-05,0.0,0.2425722618266188,0.0047038552681197,0.0050231372863188,0.0001364280077763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030703,0.1587354636029942,0.0,0.0,0.0018112829384163,0.5899153749428773,0.1444981940870614,0.0,0.0295646089948032,0.0012212169584786,0.0316248559247549,0.0426290025506139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030716,0.0086318610776867,0.0,0.0030389340273504,0.0020786800187081,0.5456941769112476,0.2416088301744794,0.0003641050032769,0.1433758302903824,0.0,0.0336392973027536,0.0215682851941145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030717,0.2715216618013032,0.0,0.0,0.0,0.0355394634975524,0.0999174583988444,0.0,0.0,0.4958305429416275,0.0968072953553021,0.00038357800537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030749,0.0047538182424447,0.0,0.0,0.0,0.1011302071576405,0.3632972725281609,0.001779549090757,0.3847698466232622,0.007166236365478,0.1163050819315591,0.0207979880606973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030774,0.7393404442228515,0.0,0.0,0.0,0.0190760624959776,0.0356929159280158,0.0,0.0,0.1987790221682545,0.0,0.0071115551849004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030784,0.6758307247033228,0.0,0.0,0.0,0.0510992852043971,0.0697196352788785,0.0,0.0,0.1737506096950024,0.0,0.0263505991054023,0.0032491460129965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030831,0.2834856623394265,0.0,0.0,0.0003550990142039,0.6412760276510411,0.0456586428263457,0.0,0.000891800035672,0.0,0.0262556920502276,0.002077076083083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030835,0.3705037567050376,0.0,0.0,0.0,0.1656191816561918,0.0837123848371238,0.0,0.0,0.3717851077178511,0.0041776130417761,0.0042019560420195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030838,0.4594474752972373,0.0,0.0,0.0,0.0148124690740623,0.0433892832169464,0.0,0.0,0.3977687079888435,0.0,0.0177720670888603,0.0668099973340499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030896,0.4707315794097578,0.0,0.0,0.0,0.0895425287464045,0.1647857406929996,0.0,0.0,0.2744039851583442,0.0,0.0005361659924936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030906,0.3824457367680465,0.0,0.0,0.0021432820771581,0.394517972202647,0.1296980426691295,0.0,0.00086166903102,0.0,0.0432207935559485,0.0471125036960501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030944,0.3200822105983558,0.0002280399954392,0.0,0.0,0.0461927790761444,0.0942930111141397,0.0,0.0,0.5186260236274796,0.0,0.0205779355884412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030950,0.4617085874661318,0.0,0.0,0.0,0.0286007347722198,0.1960993612946827,0.0,0.0,0.3010051631271394,0.0077964972105054,0.0047896561293207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031068,0.1613529262289992,0.0,0.0,0.0086436184408245,0.4151093281705756,0.3052335235669096,0.0010399730530386,0.076297785891187,0.0006644270338857,0.0304740035541741,0.0011844140604051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031077,0.6763178750579072,0.0,0.0,0.0,0.2611794485670767,0.0247817341486904,0.0,0.0001551850009311,0.0247390271484341,0.0,0.0128267300769603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031094,0.5052033181144729,0.0064168611411709,0.0,0.0001987520043725,0.0460860140138923,0.0446819149830021,0.0,0.0001987520043725,0.3907691325969208,0.0,0.0054798861205574,0.0009653690212381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031120,0.6881910926015028,0.0,0.0,0.0,0.0072190987545506,0.0385232966902079,0.0,0.0,0.2193063865435828,0.0042967088539118,0.0211801352798753,0.0212832812763684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031130,0.1700058343297024,0.0,0.000861548956061,0.0016010759183451,0.6487636239130552,0.144020371654961,0.0003948769798612,0.0072154746320107,0.0,0.0239764677772001,0.0031607258388029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031155,0.0010924089563036,0.0,0.0002758469889661,0.001574648937014,0.3578836476846541,0.2159375013624999,0.0009458059621677,0.3693143582274256,0.0038650658453973,0.035951948561922,0.0131587674736493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031177,0.3543740182867994,2.740000210980016e-05,0.0,3.2900002533300196e-05,0.0104773028067523,0.0918974130761008,0.0,0.00063052004855,0.3962722725129649,0.0016137601242595,0.14464701313782,2.740000210980016e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031181,0.4115056928274146,0.0,0.0002117599968236,0.012687793809683,0.3019144784712829,0.1912162721317559,0.000716726989249,0.0437316403440254,0.000527195992092,0.0312969825305452,0.0061914569071281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031215,0.0012851570269882,0.0,0.0,0.0,0.2028162222591406,0.3824766360320094,0.0002084040043764,0.2617516574967848,0.0020489750430284,0.0865814408182102,0.0628315073194616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031267,0.0048956140293736,0.0,0.0001182520007095,0.0080645970483875,0.3432895260597371,0.2057144062342864,0.0034224980205349,0.3941875123651251,0.0008252290049513,0.0243927071463562,0.0150896580905379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031276,0.0008811769850199,0.0,0.0001049019982166,0.0,0.264020766511647,0.2577569736181315,0.0011749019800266,0.3826218484954286,0.0014896079746766,0.0342243714181856,0.0577254510186673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031279,0.4978317540346919,0.0,0.0,0.0027787009555407,0.3717012640527797,0.111048562223223,9.059999855040005e-05,0.0,0.0067334868922642,0.0042561349319018,0.005559496911048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031296,0.4438150609886711,0.0020925430376657,0.0,0.0,0.0310124835582247,0.0834729685025134,0.0,0.0003085780055544,0.4337246798070442,0.0,0.0054579690982434,0.0001157170020829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031303,0.0095345957330313,0.0,0.0003576289899863,0.0069253828060892,0.4977614440626795,0.2842644080405965,0.0051867028547723,0.1593749925375001,0.0,0.0309945841321516,0.0056002608431926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031359,0.3677525772192165,0.0,0.0,0.0,0.0119056288452268,0.0487483993662708,0.0,0.0,0.4779231487869991,0.0042664849445356,0.0247581206781444,0.0646456401596066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031397,0.5961930869238617,0.0023217220464344,0.0,0.0,0.024272703485454,0.0643987892879757,0.0,0.0073207461464149,0.2999614239992285,0.0,0.0055315281106305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031414,0.0034150930341509,0.0,0.0002199240021992,0.0042926560429265,0.3445511494455114,0.3027372090273721,0.0004198340041983,0.3063345280633453,0.0007274410072744,0.0294193722941937,0.0078827930788279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031429,0.258668572,0.002176946,0.0,0.000178655,0.02473174,0.085177399,0.000393041,0.001214855,0.620526671,0.0,0.00586019,0.001071931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031431,0.151495737121581,0.0,0.0004352789917296,0.022345471575436,0.4526469623997078,0.2762749737507755,0.0016045149695142,0.0746301095820279,0.0006511269876285,0.0179407966591248,0.0019750279624744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031478,0.7935197910324011,0.0,0.0,9.54999995225e-05,0.1158166744209166,0.0755069546224652,0.0002100059989499,0.0,0.0127967739360161,0.0014242829928785,0.0006300169968499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031489,0.6529098534539748,0.0,0.0,0.0,0.0390872237101216,0.0658767498260672,0.0,0.0,0.2405722210611167,0.0,0.0015539519487195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031502,0.2397441428550956,0.0038860227707246,0.0,0.0,0.0027230758393385,0.0794688413113383,0.0007931289532053,0.0028552648315393,0.668370982566112,0.0,0.0015722889072349,0.0005862519654111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031503,0.360623223982436,0.0,0.0,0.0,0.0195445217036027,0.0464392916718144,0.0,0.0,0.5155671425604171,0.0018644080671186,0.0181888776547995,0.0377725343598112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031506,0.4109635834930196,0.0,0.0,3.6599998975200026e-05,0.0387781919142106,0.0837068756562074,0.0,0.0,0.4593293241387788,0.0008116949772725,0.0041673028833155,0.00220642693822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031524,0.414046399772552,0.0,0.0013456470740105,0.0527812309029677,0.468715782779368,0.0358435419713948,0.0003180620174934,0.0015532340854278,0.0002533150139323,0.0152583988392119,0.0098843875436413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031528,0.1567255406865489,0.0,0.0002396519995206,0.0112816399774367,0.3018928163962143,0.1140859497718281,0.0023612499952775,0.374348014251304,0.0005525019988949,0.0324753779350492,0.0060372569879254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031529,0.2551171395811344,0.0001226329959531,0.0,0.0,0.0073345527579597,0.0489042753861589,0.0,9.199999696400012e-05,0.6859488853636868,0.0,0.0022839159246307,0.0001965979935122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031561,0.2426239213606412,0.0,0.0,0.0,0.0149735787753963,0.0953158345702624,0.0,0.0,0.6397758034033629,0.0,0.0063679829044802,0.0009428789858568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031569,0.428334982729891,0.0,0.0,0.0,0.0571633982272157,0.0865256132893095,0.0,0.0,0.419877650288075,0.0,0.0079737654737314,0.000124589991777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031594,0.4170189095745273,0.0,0.0,0.0,0.0098243657543908,0.043002477924938,0.0,0.0,0.5132700671682484,0.0075390618115234,0.009345117766372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031611,0.6856220836588024,0.0,0.0005612939898967,0.0180005486759901,0.2739015470697721,0.0117455047885809,0.0,0.0001455209973806,0.000761829986287,0.0092616708332899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031640,0.0017785380284566,0.0,0.0,0.0,0.2296146486738343,0.351938312631013,0.00082437701319,0.3541452936663247,0.000412188006595,0.0264156444226503,0.0348709975579359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031642,0.1667153906686156,0.0020205370808214,0.0,0.0007734870309394,0.024483226979329,0.1253206780128271,0.0012154790486191,0.0009629120385164,0.6742593319703734,0.0,0.0035284951411398,0.0007204620288184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031643,0.2605734874229394,0.0,0.0,0.0,0.0236663569466542,0.0515552590622103,0.0,0.0,0.4999659259986369,0.0128981035159241,0.0376568565062742,0.1136840105473604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031654,0.4586355376240933,0.0,0.0,0.0,0.0879453637361639,0.1344854085965437,0.0,0.0,0.311171978066484,0.0028408839914773,0.0045322919864031,0.0003885359988343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031687,0.1513575085239795,0.0,0.0,0.0,0.0001610949909786,0.077224570675424,0.0,0.0,0.7496335090205235,0.0,0.0109222323883549,0.0107010844007392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031719,0.2384862402302751,0.0,0.0,9.389999812200004e-05,0.0278276834434463,0.0981965940360681,0.0,0.0,0.6209002015819959,0.0,0.0080210198395796,0.0064743608705127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031739,0.7194905128906991,0.0,0.0,0.0026468679444157,0.1946790179117405,0.0584923467716607,0.0016787809647455,0.0009975359790517,0.0002761059942017,0.0216658315450175,7.299999846700002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031769,0.5393456414164431,0.0005945370214033,0.0,0.0011890740428066,0.0861824041025665,0.141395917090253,9.590000345240012e-05,0.0,0.2295663442643884,0.0,0.0016301820586865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031785,0.8589486650525668,0.0,0.0,0.0,0.079142179042891,0.0418032909098354,0.0,0.0,0.015490338225483,0.002375079881246,0.0022404468879776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031838,0.222517895093962,0.0,0.0,0.0002211949871706,0.0708419488911669,0.1515524892099556,0.0,0.0,0.5315000701729959,0.0,0.0219951077242837,0.0013712939204649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031849,0.1998772253948434,0.0002793910117344,0.0,0.0001911620080288,0.0315004973230208,0.0936090989315821,0.0,0.0009116960382912,0.673557429289412,0.0,7.350000308700014e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2699621979391683,0.0004843470106556,0.0239129035260838,0.0705184955514069,0.4802619025657619,0.0403632938879924,0.1144968595189309
71031855,0.7236240394220155,0.0,0.0,0.0,0.039845682362469,0.1860412180233405,0.0,0.002831124954702,0.0301696035172863,0.0174883317201866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031856,0.7653997253813888,0.0,0.0,0.0,0.0206653968472812,0.0989774210580742,0.0,0.0,0.1095770194926578,0.0043921751800791,0.0009159620375544,7.230000296430012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031863,0.5929433777082639,0.0,0.0001551900020174,0.0095635091243256,0.3541776286043092,0.0246038573198501,0.0049272870640547,0.0016248180211226,0.0003879750050436,0.0112283821459689,0.0003879750050436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031870,0.5213256929242063,0.0002109389943046,0.0,0.0,0.0371020689982441,0.1030714332170713,0.0003113869915925,0.0028728769224323,0.3317965780414924,0.002977515919607,0.0002712079926773,6.029999837190005e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031893,0.4555246688787353,0.0,0.0,0.0,0.0067751037899717,0.0263609191828115,7.639999763160008e-05,0.0,0.3940886737832512,0.0074526637689674,0.0095036877053856,0.1002178828932456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031911,0.8971042093826253,0.0,0.0,0.0,0.0186725451120352,0.0333408602000451,0.0005576450033458,0.0016541890099251,0.0470911002825465,0.0009474530056847,0.0006319980037919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031922,0.2772417389406921,0.0,0.0,0.0007358100051506,0.0472919083310433,0.1125332797877329,0.0,0.0,0.5570465958993261,0.0,0.0051506670360546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031931,0.000148860986007,0.0,6.76999936362006e-05,6.76999936362006e-05,0.0338788968153837,0.0239939647445673,0.0030313517150529,0.8795137173257106,0.0002356779778462,0.0456240397113402,0.0134380907368194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031965,0.2165202932678376,0.0,0.0013428509892571,0.0340917147272662,0.4258350995933192,0.0853847033169223,0.00165249698678,0.1824226965406184,0.0012749849898001,0.0466998256264013,0.0047753339617973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031968,0.362217867566732,0.0,0.0,0.0006681849899772,0.0585804831212927,0.1929957841050632,0.0001264129981038,9.029999864550005e-05,0.3722036124169459,0.0,0.0031964519520532,0.0099209028511864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031975,0.470792527893589,0.0,0.0,0.0319785417588197,0.370702346388629,0.0691519868033592,0.0159241598758287,0.030044618652454,0.0025294991391224,0.0076717684219472,0.0012045510662503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71031986,0.5456135788157963,0.0,0.0,0.0008681919869771,0.0803384397949234,0.1148059652779105,0.0,0.0,0.2574366591384501,0.0,0.0009302049860469,6.959999895600002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032024,0.4435324514763641,0.0,0.0005809229796676,0.0797493802087716,0.3961854141335105,0.0163948304261809,0.0214008792509692,0.0199315783023947,0.0,0.020538197281163,0.0016863459409778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032048,0.4824316499107622,0.0,8.13000050406003e-05,0.0065175944040908,0.483367919968811,0.0182388961308115,0.0066526184124623,0.0015792600979141,0.0,0.0006101760378309,0.0005205850322762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032073,0.354734401642032,0.0,0.0,0.0,0.0435365373060961,0.0706344121190323,0.0,0.0,0.4872089766162693,0.0,0.0117581833527455,0.0321274889638246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032089,0.0010602890455924,0.0,0.0,0.0041616121789493,0.1625389079891731,0.1114437257920802,0.0015097520649193,0.6738899039772659,0.0009662410415483,0.0414100637806327,0.0030195041298386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032090,0.5533662202052525,0.0,0.0,0.0,0.020632232112814,0.0765340297090367,0.0,0.0031945838626328,0.3424061682765347,0.0036197028443527,0.0002470629893762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032095,0.0044059937885122,0.0,0.0,0.0013784189338358,0.0719449935466403,0.0262277117410698,0.0036740528236454,0.8421096395787373,0.0001210439941898,0.0442891618741202,0.0058489837192487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032102,0.437377608560664,0.0,0.0,0.0001497850022467,0.0334976395024645,0.0682636140239542,0.0,0.0,0.4296619954449299,0.0,0.0158483962377259,0.0152009612280144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032106,0.125586600255866,0.0,0.0,0.0,0.0039402830394028,0.0339633903396339,0.0004881980048819,0.0,0.5864440858644407,0.0,0.0084388480843884,0.2411385944113859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032109,0.2895193961048061,0.0,0.0041878849581211,0.1078337789216622,0.3955737610442624,0.0464149555358504,0.0113734228862657,0.1130185858698141,0.0001011569989884,0.0247611867523881,0.0072158709278412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032117,0.3309592709216559,0.0,0.0,0.0037622461241541,0.1594124042606093,0.1915852793223142,0.0,0.0,0.3090090851972998,0.0009561970315545,0.004315517142412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032185,0.1524397347073483,0.0,0.0,0.0,0.0076391753361237,0.0427248008798912,0.0,0.0,0.450598706826343,0.0,0.097926501308766,0.2486710809415275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032200,0.000356502010695,0.0,7.750000232500007e-05,7.750000232500007e-05,0.0530039605901188,0.0507359035220771,0.0022526910675807,0.789742970692289,0.0001678080050342,0.0479093284372798,0.055675835670275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032217,0.29538158161225,0.0,0.0,0.0003642090069199,0.036335949690383,0.1509274718676219,0.0,0.0,0.4543441916325396,0.0,0.0046872170890571,0.0579593791012282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032233,0.2729868360976577,0.0,0.0,0.0,0.026359772685354,0.0710319968468319,0.0,0.0,0.6242297452299733,0.0,0.0041854431088215,0.0012062060313613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032259,0.6942241630328443,0.0,0.0,0.0,0.0299057473121678,0.2696452967981582,0.0004087989905976,0.0001277499970617,0.0006642979847211,0.0027500029367499,0.0022739429476993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032265,0.5645303543704983,0.0,8.809999709270008e-05,0.0112805306277424,0.3672893228794523,0.0321613539386753,0.0204714713244414,0.0012268209595149,0.0,0.0,0.0029520459025824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032269,0.1698764237916065,0.0,0.0,0.0,0.0257890126647428,0.0703510930854358,0.0,0.0,0.6839208511090289,0.0,0.0249086656761873,0.0251539536729986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032287,0.3245713263942903,0.0,0.0,0.0,0.038781820254818,0.1529195691186194,0.0,0.0,0.4835116352419764,0.0,0.0002156489902957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032292,0.103182146166825,0.0,0.0,0.0,0.0102542562153393,0.069476762459012,0.0,0.0,0.7314701233608726,0.0,0.0043960240923165,0.0812206877056344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032377,0.0030334020940354,0.0,9.000000279000009e-05,0.0018935300586994,0.0875685767146258,0.0197268456115322,0.0013813870428229,0.8291933797049948,0.0042285651310855,0.0436020693516641,0.0092822442877495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032379,0.0001450200042055,0.0,0.0,0.0,0.0235113376818287,0.027069829785025,0.0006380900185046,0.8912843728472467,0.0017409190504866,0.0445724812926019,0.0110379493201005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032380,0.4994584765167872,0.0,0.0,0.0006507299798273,0.1274569890488333,0.3021644556329019,0.0,0.0001162019963977,0.0695256568447046,0.0,0.0006274899805478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032409,0.2219911923527398,0.0,0.0,0.0002325529804655,0.0619921597926585,0.11352964246351,8.209999310360058e-05,0.0,0.582172285097528,0.0,0.0135154488647022,0.006484618455292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032422,0.2136076771170917,0.0,0.0,0.0,0.0390986514857487,0.1062935180391537,0.0,0.0,0.6292541269116568,0.0014986530569488,0.0027744321054284,0.0074729412839717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032440,0.3269061199035917,0.0,0.0,0.0,0.0248198663722979,0.0614981589224723,0.0,0.0,0.4430905346463579,0.0060761150911417,0.0418661506279922,0.0957430544361458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032455,0.6576507420363197,0.0,0.0,0.0,0.0849270935179891,0.2260485647320088,0.0007737689682754,0.000154753993655,0.0226703390705161,0.0075634956898966,0.000211241991339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032479,0.1354756119609269,0.0,0.0009456790416098,0.1000865594038086,0.3983456665272094,0.0422563308592785,0.0054481022397164,0.285309386553613,0.0,0.0279601712302475,0.0041724921835896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
