COMID,comb_0001,comb_0002,comb_0003,comb_0004,comb_0005,comb_0006,comb_0007,comb_0008,comb_0009,comb_0010,comb_0011,comb_0012,comb_0013,comb_0014,comb_0015
71032574,0.21395724843809816,0.0,0.0,0.0,0.08864212388101066,0.0,0.0,0.6974006276808912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032580,0.2155010239881464,0.0,0.0,0.08724209389193374,0.1478730535660335,0.0,0.0,0.5493838285538863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032602,0.21827736106897824,0.0,0.0,0.10140274776806835,0.23776964748456633,0.0,0.0,0.442550243678387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032618,0.5272624454622964,0.0,0.0,0.2820064875060831,0.13814437344819042,0.052586693583430225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032632,0.5889822869099269,0.0,0.0,0.23010643278721724,0.1809112803028558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032649,0.0,0.0,0.0,0.09954904867101008,0.0,0.0,0.843808124036205,0.0,0.056642827292784914,0.0,0.0,0.0,0.0,0.0,0.0
71032673,0.11023388880400135,0.0,0.0,0.3182406393148006,0.07147857394087408,0.0,0.5000468979403239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032682,0.6256965921233751,0.0,0.0,0.18765784725130621,0.12334146109719865,0.0,0.0,0.06330409952812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032683,0.25325161069646124,0.0,0.0,0.07366216083624778,0.2821994506083274,0.0,0.0,0.3908867778589635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032795,0.2693024517952262,0.0,0.0798686601214877,0.5888344116713923,0.061994476411893824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032802,0.4205852206013159,0.0,0.0,0.07249962618965455,0.2391805362754551,0.0,0.0,0.26773461693357437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032804,0.0,0.0,0.0,0.07026820265543154,0.0,0.0,0.9297317973445685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032823,0.227779115164671,0.0,0.0,0.2711747737976213,0.18294352338800532,0.0,0.3181025876497024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032838,0.5224904465566091,0.0,0.0,0.05343828141925864,0.15847622882664697,0.0,0.0,0.26559504319748534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032842,0.0,0.0,0.0,0.0,0.0,0.0,0.893392754128947,0.0,0.10660724587105298,0.0,0.0,0.0,0.0,0.0,0.0
71032859,0.360261912598444,0.0,0.0,0.30412475897849794,0.27486966250059797,0.06074366592246014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032896,0.18228458745628381,0.0,0.09122630910700469,0.6457735012946856,0.08071560214202586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032903,0.06816327923671793,0.0,0.0,0.15508540633313592,0.0,0.0,0.7767513144301462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032914,0.5501566854554765,0.0,0.0,0.33902856236047507,0.11081475218404854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032972,0.1935256182762814,0.0,0.09045690200656327,0.5512407790263535,0.11035515478993244,0.05442154590086949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71032973,0.7883991912609704,0.0,0.0,0.06907479483604853,0.08627108246089871,0.0,0.0,0.05625493144208233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71033026,0.44003331827526415,0.0,0.0,0.36599622936066417,0.19397045236407173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71033035,0.0,0.0,0.0,0.45295499224251823,0.0,0.0,0.5470450077574818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71033120,0.7810327188826824,0.0,0.0,0.12820246386225673,0.09076481725506096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71033126,0.0,0.0,0.0,0.0,0.0,0.0,0.9251049798927888,0.0,0.07489502010721118,0.0,0.0,0.0,0.0,0.0,0.0
71033183,0.0,0.0,0.0,0.0,0.0,0.0,0.8377615170180026,0.0,0.09454685885039454,0.06769162413160279,0.0,0.0,0.0,0.0,0.0
71033247,0.0,0.0,0.0,0.11555662946210836,0.0,0.0,0.8270204963238786,0.0,0.057422874214012945,0.0,0.0,0.0,0.0,0.0,0.0
71033313,0.0,0.0,0.0,0.12162112415403954,0.0,0.0,0.8783788758459605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71033318,0.0,0.0,0.0,0.07688398502393025,0.0,0.0,0.9231160149760697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71033334,0.47246332195368645,0.0,0.0,0.3300971054604365,0.0800377061738975,0.11740186641197936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71033362,0.13207932027398314,0.0,0.0,0.3814048275970231,0.0,0.08048454612082748,0.4060313060081663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71033367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71034975,0.0,0.0,0.0,0.08762644958976251,0.23968824230271432,0.0,0.5908323103144699,0.0,0.08185299779305326,0.0,0.0,0.0,0.0,0.0,0.0
71035002,0.0,0.0,0.0,0.19529907324770857,0.4257665328674509,0.0,0.3789343938848405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71035044,0.0,0.0,0.0,0.25742786315819066,0.4880722759402255,0.0,0.25449986090158394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71035105,0.0,0.0,0.0,0.6236394050768002,0.3763605949231998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71035129,0.10378733174683878,0.0,0.0,0.6641924824658564,0.2320201857873049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71035166,0.09878283802945458,0.0,0.0,0.7010021003000562,0.20021506167048925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71035238,0.5696155409854735,0.0,0.0,0.06261649507417409,0.10784123134750831,0.0,0.0,0.25992673259284405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71035289,0.5780277517414164,0.0,0.0,0.23609669015780918,0.10944105665404277,0.0,0.0,0.0764345014467317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71035337,0.6448069541647793,0.0,0.0,0.07909880584837521,0.07159712426431196,0.0,0.0,0.20449711572253357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71035349,0.0,0.0,0.0,0.1113796435056003,0.42820749568569455,0.0,0.46041286080870514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71035360,0.7255515024506636,0.0,0.0,0.05486012308137528,0.13211431174866667,0.0,0.0,0.08747406271929449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71035362,0.3390378117196109,0.0,0.0,0.4927505927489844,0.16821159553140475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71035480,0.5074436617045079,0.0,0.0,0.09935159672746442,0.21585463510642264,0.0,0.0,0.17735010646160493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71035677,0.7311152582521842,0.0,0.0,0.08777343691854335,0.11838143559422275,0.0,0.0,0.06272986923504974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71035692,0.5232161111245678,0.0,0.0,0.07943851242070284,0.13355160339277297,0.0,0.0,0.2637937730619564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71035771,0.6588743251035841,0.0,0.0,0.0695877566359368,0.1071180131586599,0.0,0.0,0.16441990510181906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71035810,0.0,0.0,0.0,0.44049421159074936,0.42828498983429975,0.0,0.1312207985749508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71035831,0.12194706885051235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8780529311494877,0.0,0.0,0.0,0.0,0.0
71035895,0.6674051252933981,0.0,0.0,0.05799845441509219,0.0981059138673087,0.0,0.0,0.17649050642420103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71035930,0.0,0.0,0.0,0.36261402657882347,0.3525702440320685,0.0,0.28481572938910815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71035946,0.600938371469921,0.0,0.0,0.0,0.0732551213669105,0.0,0.0,0.10754811313829636,0.0,0.21825839402487215,0.0,0.0,0.0,0.0,0.0
71035979,0.6084523682286134,0.0,0.0,0.0,0.06299941629570856,0.0,0.0,0.16797306662018863,0.0,0.1605751488554894,0.0,0.0,0.0,0.0,0.0
71036085,0.1446322072419205,0.0,0.0,0.7969539283594337,0.05841386439864571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71036096,0.571659010584566,0.0,0.0,0.0,0.16239807343462054,0.0,0.0,0.11824077517581667,0.0,0.14770214080499686,0.0,0.0,0.0,0.0,0.0
71036098,0.7650342297338593,0.0,0.0,0.06097690220496702,0.07212270270948719,0.0,0.0,0.10186616535168658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71036132,0.8922935329880325,0.0,0.0,0.0,0.1077064670119675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71036170,0.6995941891654605,0.0,0.0,0.06016143358936903,0.0918319887395538,0.0,0.0,0.14841238850561678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71036194,0.0,0.0,0.0,0.6651241437357615,0.3348758562642386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71036211,0.3920153035193746,0.0,0.0,0.0,0.09055022106259991,0.0,0.0,0.2763817522681716,0.0,0.24105272314985401,0.0,0.0,0.0,0.0,0.0
71036250,0.9399332698004017,0.0,0.0,0.06006673019959826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71036324,0.877029991639496,0.0,0.0,0.0,0.0,0.0,0.0,0.12297000836050402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71036389,0.4311040162802563,0.0,0.0,0.0,0.16294611177505844,0.0,0.0,0.4059498719446852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71036422,0.263551974808345,0.0,0.0,0.6180055693652827,0.11844245582637229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71036466,0.83657114899418,0.0,0.0,0.07464786774583565,0.08878098325998438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71037058,0.8667487370443268,0.0,0.0,0.0,0.1332512629556732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71037075,0.813554715967982,0.0,0.0,0.05792061095497558,0.06335076523812258,0.0,0.0,0.06517390783891973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71037191,0.6930216558394765,0.0,0.0,0.07813135657946885,0.07251078031119018,0.0,0.0,0.15633620726986447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71037229,0.11102352353990697,0.0,0.0,0.778087649059757,0.11088882740033605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71037254,0.6053874166610465,0.0,0.0,0.0,0.2252072678166197,0.0,0.0,0.16940531552233382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71037321,0.4970020121075009,0.0,0.0,0.3524148582836172,0.15058312960888193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71037334,0.9322881645325282,0.0,0.0,0.06771183546747178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71037400,0.1767096432695651,0.0,0.0,0.5321162955017849,0.29117406122865014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71037433,0.6269130155479218,0.0,0.0,0.0,0.11317997072440847,0.0,0.0,0.25990701372766967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71037546,0.0,0.0,0.0,0.5011042774264646,0.4988957225735354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71037612,0.07026780719234285,0.0,0.0,0.630244497891327,0.29948769491633015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71037682,0.520096260255156,0.0,0.0,0.22002247089064478,0.09775100510262467,0.0,0.0,0.16213026375157466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71037762,0.7252330742808633,0.0,0.0,0.07993908609375608,0.0,0.0,0.0,0.19482783962538067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71037815,0.0,0.0,0.0,0.6682270900387648,0.33177290996123526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71037856,0.41873722880197894,0.0,0.0,0.22562656230098518,0.13175655167268943,0.0,0.0,0.22387965722434647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71037879,0.6168495216955103,0.0,0.0,0.30063741968731705,0.08251305861717251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71037949,0.6155133820623713,0.0,0.0,0.3844866179376286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71037968,0.0,0.0,0.0,0.14775068226468774,0.30946967704387757,0.0,0.5427796406914347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71037977,0.48871798315641996,0.0,0.0,0.10076723048120784,0.1357278835604943,0.0,0.0,0.2747869028018779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71037990,0.7254182455219633,0.0,0.0,0.18272418200059518,0.09185757247744147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71038014,0.5699469836896934,0.0,0.0,0.061338312980595354,0.14949849175365956,0.0,0.0,0.2192162115760516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71038064,0.2881291521671068,0.0,0.0,0.5110896337504857,0.2007812140824076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71038127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10832333313524492,0.07907970418652983,0.6420254264793569,0.17057153619886836
71038233,0.853905999002387,0.0,0.0,0.0,0.0,0.0,0.0,0.14609400099761308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71038278,0.5747698404624347,0.0,0.0,0.05818595021038129,0.10194219252069958,0.0,0.0,0.2651020168064844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71038383,0.25862096520922023,0.0,0.0,0.0,0.0945538936204283,0.0,0.0,0.5606237439283404,0.0,0.0,0.08620139724201113,0.0,0.0,0.0,0.0
71038637,0.48720950007883157,0.0,0.0,0.1272202003326677,0.10349400625765127,0.0,0.0,0.2820762933308494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71038722,0.49292129594533973,0.0,0.0,0.0,0.08178484605442714,0.0,0.0,0.42529385800023317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71038826,0.36894575667277973,0.0,0.0,0.05255026041482837,0.12150784520471958,0.0,0.0,0.45699613770767245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71038844,0.5259362325852546,0.0,0.0,0.06076575032890317,0.07921885843102112,0.0,0.0,0.33407915865482113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71038890,0.41946164212509957,0.0,0.0,0.0,0.1936784501262857,0.0,0.0,0.3868599077486148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71038901,0.44656080480195176,0.0,0.0,0.0,0.10814173825301487,0.0,0.0,0.44529745694503337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71038946,0.3731623865875129,0.0,0.0,0.09680917386350038,0.13027247270254316,0.0,0.0,0.3997559668464436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71038961,0.30777003719054413,0.0,0.0,0.0,0.11356318070300254,0.0,0.0,0.355756350883025,0.0,0.08038243039498759,0.14252800082844067,0.0,0.0,0.0,0.0
71039048,0.31462219546256914,0.0,0.0,0.0,0.17327945460664618,0.0,0.0,0.5120983499307847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71039109,0.26426516068892575,0.0,0.0,0.08464023409961008,0.16007980959618273,0.0,0.0,0.49101479561528155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71039121,0.31870752992899853,0.0,0.0,0.08705714810353665,0.10529849084933945,0.0,0.0,0.48893683111812536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71039250,0.5071477867278773,0.0,0.0,0.0,0.09586887775364314,0.0,0.0,0.3969833355184795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71039266,0.3287914664186736,0.0,0.0,0.0,0.09389929033586998,0.0,0.0,0.46216659183192244,0.0,0.11514265141353394,0.0,0.0,0.0,0.0,0.0
